query_id,query_type,original_query,expanded_query,rr_orig,rr_fuse_10,delta,helped
q2_2237,q2,What is the notification process for PGW-C+SMF FQDN from UDM to HSS?,What is the notification process for PGW-C+SMF FQDN from UDM to HSS? Home Subscriber Server subscriber database EPC Unified Data Management subscriber data 5G core Session Management Function PDU session session management,0.5,1.0,0.5,True
q3_3502,q3,The UE Power Limit Function is intended for the SS to communicate to the UE to apply a backoff of transmitted power on the NR primary component carrier when in FR2 carrier aggregation mode.,The UE Power Limit Function is intended for the SS to communicate to the UE to apply a backoff of transmitted power on the NR primary component carrier when in FR2 carrier aggregation mode. User Equipment mobile terminal device,0.5,1.0,0.5,True
q3_3433,q3,The following figure describes the UE triggered transition from RRC_INACTIVE to RRC_CONNECTED in case of UE context retrieval success:,The following figure describes the UE triggered transition from RRC_INACTIVE to RRC_CONNECTED in case of UE context retrieval success: User Equipment mobile terminal device,0.5,1.0,0.5,True
q3_3446,q3,"When new PDU sessions need to be established, the 5GC requests the NG-RAN to allocate/ resources relative to the relevant PDU sessions by means of the PDU Session Resource Setup procedures over NG-C.","When new PDU sessions need to be established, the 5GC requests the NG-RAN to allocate/ resources relative to the relevant PDU sessions by means of the PDU Session Resource Setup procedures over NG-C. Next Generation Radio Access Network 5G radio access network gNB Protocol Data Unit PDU session data unit 5G Core AMF",0.5,1.0,0.5,True
q2_2032,q2,What is the roaming architecture with home-routed support for ATSSS where the UE is registered to the?,What is the roaming architecture with home-routed support for ATSSS where the UE is registered to the? User Equipment mobile terminal device,0.5,1.0,0.5,True
q2_1950,q2,What diagram shows trusted and untrusted Non-3GPP IP access to GERAN/UTRAN via PMIP-based S2a interface?,What diagram shows trusted and untrusted Non-3GPP IP access to GERAN/UTRAN via PMIP-based S2a interface? Universal Terrestrial Radio Access Network 3G radio access network NodeB,0.5,1.0,0.5,True
q2_1962,q2,What is the architecture for optimized handovers between E-UTRAN and cdma2000 HRPD access points?,What is the architecture for optimized handovers between E-UTRAN and cdma2000 HRPD access points? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.5,1.0,0.5,True
q3_2213,q3,The telecommunication regulations of the country in which the UE is physically located can be expected to be applicable to that UE's telecommunications operator.,The telecommunication regulations of the country in which the UE is physically located can be expected to be applicable to that UE's telecommunications operator. User Equipment mobile terminal device,0.5,1.0,0.5,True
q3_2300,q3,This solution provides a solution for local DN notification to the UE for KI#2.,This solution provides a solution for local DN notification to the UE for KI#2. User Equipment mobile terminal device,0.5,1.0,0.5,True
q2_2209,q2,What is the architecture of satellite and terrestrial 3GPP access networks within a PLMN?,What is the architecture of satellite and terrestrial 3GPP access networks within a PLMN? Public Land Mobile Network mobile network operator network,0.5,1.0,0.5,True
q3_2108,q3,This specification introduces an additional function to those defined in the UTRAN architecture TS 23.060 [10] for CS to PS SRVCC.,This specification introduces an additional function to those defined in the UTRAN architecture TS 23.060 [10] for CS to PS SRVCC. Universal Terrestrial Radio Access Network 3G radio access network NodeB,0.5,1.0,0.5,True
q3_2209,q3,A PLMN may have both terrestrial 3GPP access and satellite 3GPP access.,A PLMN may have both terrestrial 3GPP access and satellite 3GPP access. Public Land Mobile Network mobile network operator network,0.5,1.0,0.5,True
q3_1782,q3,"NOTE 1: In Rel-14 and Rel-13 versions of this specification the title of this subclause is ""MCPTT emergency group call cancel"".","NOTE 1: In Rel-14 and Rel-13 versions of this specification the title of this subclause is ""MCPTT emergency group call cancel"". Mission Critical Push To Talk mission critical service push to talk",0.5,1.0,0.5,True
q3_1900,q3,The UE requested PDN connectivity procedure for E-UTRAN is depicted in figure 5.6.1-1.,The UE requested PDN connectivity procedure for E-UTRAN is depicted in figure 5.6.1-1. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment mobile terminal device Packet Data Network,0.5,1.0,0.5,True
q3_1917,q3,The PDN Disconnection procedure when initiated by the PDN GW is illustrated in Figure 6.5.4-1.,The PDN Disconnection procedure when initiated by the PDN GW is illustrated in Figure 6.5.4-1. Packet Data Network PDN connection packet data,0.5,1.0,0.5,True
q1_3123,q1,MCPTT emergency group call,MCPTT emergency group call Mission Critical Push To Talk mission critical service push to talk,0.5,1.0,0.5,True
q1_3168,q1,Chat group call disconnect on MBMS bearer,Chat group call disconnect on MBMS bearer Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,1.0,0.5,True
q1_3169,q1,MBMS bearer decision flow,MBMS bearer decision flow Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,1.0,0.5,True
q3_2349,q3,"In the case of E-UTRAN, when the UE removes the 3GPP access for the multi-access PDN connection and the multiple-access PDN connection is not the last PDN connection for 3GPP access, procedures as described in TS 23.401 [4] clause 5.10.3 are referred with the following modifications.","In the case of E-UTRAN, when the UE removes the 3GPP access for the multi-access PDN connection and the multiple-access PDN connection is not the last PDN connection for 3GPP access, procedures as described in TS 23.401 [4] clause 5.10.3 are referred with the following modifications. Packet Data Network PDN connection packet data Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment",0.5,1.0,0.5,True
q2_2929,q2,What is the multiple server MBMS procedure diagram showing?,What is the multiple server MBMS procedure diagram showing? Multimedia Broadcast Multicast Service broadcast service multicast service,0.2,0.5,0.3,True
q2_3123,q2,What is the MCPTT emergency group call process diagram showing?,What is the MCPTT emergency group call process diagram showing? Mission Critical Push To Talk mission critical service push to talk,0.25,0.5,0.25,True
q3_2238,q3,"When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM.","When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM. Unified Data Management subscriber data 5G core Session Management Function PDU session session management User Equipment mobile terminal device",0.25,0.5,0.25,True
q2_1780,q2,What is the MCPTT emergency group call process diagram showing?,What is the MCPTT emergency group call process diagram showing? Mission Critical Push To Talk mission critical service push to talk,0.25,0.5,0.25,True
q2_1605,q2,What is the procedure for UAV authentication and authorization with USS/UTM in the EPS?,What is the procedure for UAV authentication and authorization with USS/UTM in the EPS? Evolved Packet System LTE system EPC,0.25,0.5,0.25,True
q3_3498,q3,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink.,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink. User Equipment mobile terminal device,0.25,0.5,0.25,True
q2_3240,q2,What is the deployment model shown in the diagram where a shared PLMN operator and an MC service provider collaborate to offer an MC service?,What is the deployment model shown in the diagram where a shared PLMN operator and an MC service provider collaborate to offer an MC service? Public Land Mobile Network mobile network operator network,0.25,0.5,0.25,True
q1_2803,q1,MCPTT: New Group Call,MCPTT: New Group Call Mission Critical Push To Talk mission critical service push to talk,0.1111111111111111,0.3333333333333333,0.2222222222222222,True
q2_1718,q2,What is the process for setting up MCVideo group communication?,What is the process for setting up MCVideo group communication? Mission Critical Video mission critical service video service,0.14285714285714285,0.3333333333333333,0.19047619047619047,True
q2_2618,q2,What is the process for setting up MCVideo group communication?,What is the process for setting up MCVideo group communication? Mission Critical Video mission critical service video service,0.14285714285714285,0.3333333333333333,0.19047619047619047,True
q2_2922,q2,What does the diagram illustrate regarding MBMS bearers and MBSFN areas?,What does the diagram illustrate regarding MBMS bearers and MBSFN areas? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q3_3256,q3,The procedure in this sub clause may be used when two MC service servers are serving users in the same area and are configured to share MBMS bearers for that specific area.,The procedure in this sub clause may be used when two MC service servers are serving users in the same area and are configured to share MBMS bearers for that specific area. Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q3_2486,q3,The procedure in this clause applies to PDN disconnection procedure initiated by PDN GW.,The procedure in this clause applies to PDN disconnection procedure initiated by PDN GW. Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.3333333333333333,0.5,0.16666666666666669,True
q2_3198,q2,What is the interaction between the CP and UP functions during PDN connection modification in 3GPP?,What is the interaction between the CP and UP functions during PDN connection modification in 3GPP? Packet Data Network PDN connection packet data,0.3333333333333333,0.5,0.16666666666666669,True
q2_2560,q2,What is the process for group message delivery using MBMS?,What is the process for group message delivery using MBMS? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q1_1326,q1,"Example of coordination between NWDAF, gNB and MDAS producer for data analytics","Example of coordination between NWDAF, gNB and MDAS producer for data analytics Network Data Analytics Function analytics 5G core next generation NodeB 5G base station NG-RAN",0.3333333333333333,0.5,0.16666666666666669,True
q3_3238,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.3333333333333333,0.5,0.16666666666666669,True
q3_3086,q3,Figure 8.3.4-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message delivery status report.,Figure 8.3.4-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message delivery status report. User Equipment mobile terminal device,0.3333333333333333,0.5,0.16666666666666669,True
q3_1971,q3,"When the WLAN is considered as trusted by the operator, the Trusted WLAN Access Network (TWAN) is interfaced with the EPC as a trusted non-3GPP access via the STa interface to the 3GPP AAA Server/Proxy and the S2a interface to the PDN GW.","When the WLAN is considered as trusted by the operator, the Trusted WLAN Access Network (TWAN) is interfaced with the EPC as a trusted non-3GPP access via the STa interface to the 3GPP AAA Server/Proxy and the S2a interface to the PDN GW. Evolved Packet Core LTE core network MME Packet Data Network PDN connection packet data",0.3333333333333333,0.5,0.16666666666666669,True
q1_2507,q1,ProSe Direct Discovery procedure,ProSe Direct Discovery procedure Proximity Services device to device direct communication,0.3333333333333333,0.5,0.16666666666666669,True
q2_2167,q2,What is the procedure for deactivating an MBMS bearer?,What is the procedure for deactivating an MBMS bearer? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q1_3433,q1,UE triggered transition from RRC_INACTIVE to RRC_CONNECTED,UE triggered transition from RRC_INACTIVE to RRC_CONNECTED User Equipment mobile terminal device,0.3333333333333333,0.5,0.16666666666666669,True
q2_3447,q2,What is the process for setting up a PDU session resource with network slice awareness?,What is the process for setting up a PDU session resource with network slice awareness? Protocol Data Unit PDU session data unit,0.3333333333333333,0.5,0.16666666666666669,True
q2_2719,q2,What does the diagram illustrate regarding MBMS bearers and MBSFN areas?,What does the diagram illustrate regarding MBMS bearers and MBSFN areas? Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q3_767,q3,The simulation results in this clause demonstrate EVS and AMR-WB performance on the downlink MBMS bearer and compare this to the reference.,The simulation results in this clause demonstrate EVS and AMR-WB performance on the downlink MBMS bearer and compare this to the reference. Multimedia Broadcast Multicast Service broadcast service multicast service,0.3333333333333333,0.5,0.16666666666666669,True
q2_1917,q2,What is the procedure for PDN GW-initiated PDN disconnection in Trusted Non-3GPP access?,What is the procedure for PDN GW-initiated PDN disconnection in Trusted Non-3GPP access? Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.3333333333333333,0.5,0.16666666666666669,True
q3_3491,q3,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR.,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR. User Equipment mobile terminal device,0.3333333333333333,0.5,0.16666666666666669,True
q3_1388,q3,This clause complements TR 25.922 [27] clause 5.1.7.2 regarding the E-UTRAN handling of containers.,This clause complements TR 25.922 [27] clause 5.1.7.2 regarding the E-UTRAN handling of containers. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.3333333333333333,0.5,0.16666666666666669,True
q2_3403,q2,What diagram shows the process of UE requesting PDN connectivity?,What diagram shows the process of UE requesting PDN connectivity? User Equipment mobile terminal device Packet Data Network PDN connection packet data,0.16666666666666666,0.3333333333333333,0.16666666666666666,True
q2_3256,q2,What is the multiple server MBMS procedure diagram showing?,What is the multiple server MBMS procedure diagram showing? Multimedia Broadcast Multicast Service broadcast service multicast service,0.16666666666666666,0.3333333333333333,0.16666666666666666,True
q1_3198,q1,"Interaction between CP and UP function with PDN connection modification, Group","Interaction between CP and UP function with PDN connection modification, Group Packet Data Network PDN connection packet data",0.2,0.3333333333333333,0.1333333333333333,True
q3_1814,q3,Figure 10.9.1.3.1-1 shows the high level procedure that the floor control is conducted for the MCPTT session already established between the floor participant and the floor control server.,Figure 10.9.1.3.1-1 shows the high level procedure that the floor control is conducted for the MCPTT session already established between the floor participant and the floor control server. Mission Critical Push To Talk mission critical service push to talk,0.2,0.3333333333333333,0.1333333333333333,True
q2_3200,q2,What is the interaction between CP and UP functions during PDN connection modification in 3GPP?,What is the interaction between CP and UP functions during PDN connection modification in 3GPP? Packet Data Network PDN connection packet data,0.2,0.3333333333333333,0.1333333333333333,True
q1_3700,q1,PDU Session Release,PDU Session Release Protocol Data Unit PDU session data unit,0.25,0.3333333333333333,0.08333333333333331,True
q1_298,q1,PC5 security establishment procedure for 5G ProSe UE-to-Network relay,PC5 security establishment procedure for 5G ProSe UE-to-Network relay PC5 interface sidelink direct communication Proximity Services device to device direct communication,0.25,0.3333333333333333,0.08333333333333331,True
q3_2922,q3,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area.,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area. Multimedia Broadcast Multicast Service broadcast service multicast service,0.25,0.3333333333333333,0.08333333333333331,True
q3_2719,q3,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area.,The service continuity solution described in this subclause is suitable in the scenario when multiple MBMS bearers are used with the purpose to cover a larger area. Multimedia Broadcast Multicast Service broadcast service multicast service,0.25,0.3333333333333333,0.08333333333333331,True
q1_3500,q1,Model for Test Mode Control and UE Test Loop Mode E on UE side when UE is in,Model for Test Mode Control and UE Test Loop Mode E on UE side when UE is in User Equipment mobile terminal device,0.25,0.3333333333333333,0.08333333333333331,True
q1_3256,q1,Multiple server MBMS procedure,Multiple server MBMS procedure Multimedia Broadcast Multicast Service broadcast service multicast service,0.25,0.3333333333333333,0.08333333333333331,True
q3_2787,q3,"UE A in the coverage area of an RNC connected via Iu interface to a MGW, calls UE B which is in the coverage area of a BSC connected via A interface to a different MGW.","UE A in the coverage area of an RNC connected via Iu interface to a MGW, calls UE B which is in the coverage area of a BSC connected via A interface to a different MGW. User Equipment mobile terminal device",0.25,0.3333333333333333,0.08333333333333331,True
q2_2507,q2,What is the ProSe Direct Discovery procedure used for in 3GPP standards?,What is the ProSe Direct Discovery procedure used for in 3GPP standards? Proximity Services device to device direct communication,0.25,0.3333333333333333,0.08333333333333331,True
q2_3239,q2,What is the shared PLMN operator and MC service provider deployment model for the MC service?,What is the shared PLMN operator and MC service provider deployment model for the MC service? Public Land Mobile Network mobile network operator network,0.25,0.3333333333333333,0.08333333333333331,True
q3_3396,q3,"Figure 5.5.2.3.3-1: E-UTRAN to GERAN A/Gb mode Inter RAT HO, execution phase","Figure 5.5.2.3.3-1: E-UTRAN to GERAN A/Gb mode Inter RAT HO, execution phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB",0.25,0.3333333333333333,0.08333333333333331,True
q2_2235,q2,What is the mobility process diagram from EPC to 5GC?,What is the mobility process diagram from EPC to 5GC? Evolved Packet Core LTE core network MME 5G Core AMF SMF,0.07142857142857142,0.14285714285714285,0.07142857142857142,True
q3_1036,q3,This procedure is performed when the AF/NEF requests to create an AF application session context for the requested service.,This procedure is performed when the AF/NEF requests to create an AF application session context for the requested service. Application Function policy authorization application server Network Exposure Function service exposure 5G core,0.14285714285714285,0.2,0.05714285714285716,True
q3_1509,q3,"Figure 5.1.2.2-1: IMS session setup, resource reservation on both sides","Figure 5.1.2.2-1: IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.1111111111111111,0.16666666666666666,0.05555555555555555,True
q3_3420,q3,An NG-RAN node is either:,An NG-RAN node is either: Next Generation Radio Access Network 5G radio access network gNB,0.1111111111111111,0.16666666666666666,0.05555555555555555,True
q3_3492,q3,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR.,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR. User Equipment mobile terminal device,0.2,0.25,0.04999999999999999,True
q3_2560,q3,Figure 5.5.1-1: Group message delivery using MBMS,Figure 5.5.1-1: Group message delivery using MBMS Multimedia Broadcast Multicast Service broadcast service multicast service,0.2,0.25,0.04999999999999999,True
q2_3393,q2,What is the execution phase of the UTRAN Iu mode to E-UTRAN inter RAT handover process?,What is the execution phase of the UTRAN Iu mode to E-UTRAN inter RAT handover process? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network,0.2,0.25,0.04999999999999999,True
q3_1457,q3,AMD PDU segment consists of a Data field and an AMD PDU segment header.,AMD PDU segment consists of a Data field and an AMD PDU segment header. Protocol Data Unit PDU session data unit,0.2,0.25,0.04999999999999999,True
q2_380,q2,What is the process for authorization and secure PC5 link establishment in UE-to-network relay?,What is the process for authorization and secure PC5 link establishment in UE-to-network relay? PC5 interface sidelink direct communication,0.2,0.25,0.04999999999999999,True
q3_2477,q3,The procedure in this clause applies to PDN disconnection procedure initiated by PDN GW.,The procedure in this clause applies to PDN disconnection procedure initiated by PDN GW. Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.2,0.25,0.04999999999999999,True
q2_1894,q2,What is the initial E-UTRAN attach process involving PMIP-based S5 or S8?,What is the initial E-UTRAN attach process involving PMIP-based S5 or S8? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.2,0.25,0.04999999999999999,True
q1_2325,q1,Procedure for edge relocation triggered by the 5GC,Procedure for edge relocation triggered by the 5GC 5G Core AMF SMF,0.2,0.25,0.04999999999999999,True
q1_3380,q1,PDN GW Initiated Bearer Deactivation,PDN GW Initiated Bearer Deactivation Packet Data Network Gateway PDN gateway EPC gateway Packet Data Network PDN connection packet data,0.2,0.25,0.04999999999999999,True
q3_3367,q3,Figure 5.3.3.2-1: E-UTRAN Tracking Area Update without S-GW change,Figure 5.3.3.2-1: E-UTRAN Tracking Area Update without S-GW change Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.2,0.25,0.04999999999999999,True
q3_1407,q3,A UE is in RRC_CONNECTED when an RRC connection has been established or in RRC_INACTIVE (if the UE is connected to 5GC) when RRC connection is suspended.,A UE is in RRC_CONNECTED when an RRC connection has been established or in RRC_INACTIVE (if the UE is connected to 5GC) when RRC connection is suspended. Radio Resource Control connection setup connection release 5G Core AMF SMF User Equipment mobile terminal device,0.2,0.25,0.04999999999999999,True
q3_3294,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.1,0.14285714285714285,0.042857142857142844,True
q3_2544,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.1,0.14285714285714285,0.042857142857142844,True
q2_1519,q2,What is the process for IMS session setup and resource reservation on both sides?,What is the process for IMS session setup and resource reservation on both sides? IP Multimedia Subsystem SIP multimedia service,0.1,0.14285714285714285,0.042857142857142844,True
q3_3234,q3,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5].,Information flows for generic MBMS procedures are defined in 3GPP TS 23.280 [5]. Multimedia Broadcast Multicast Service broadcast service multicast service,0.1,0.14285714285714285,0.042857142857142844,True
q2_2344,q2,What is the process of IP flow mobility within a PDN connection initiated over a WLAN access point?,What is the process of IP flow mobility within a PDN connection initiated over a WLAN access point? Packet Data Network PDN connection packet data,0.16666666666666666,0.2,0.033333333333333354,True
q3_3390,q3,"Figure 5.5.2.1.3-1: E-UTRAN to UTRAN Iu mode Inter RAT HO, execution phase","Figure 5.5.2.1.3-1: E-UTRAN to UTRAN Iu mode Inter RAT HO, execution phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network",0.16666666666666666,0.2,0.033333333333333354,True
q3_3239,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.16666666666666666,0.2,0.033333333333333354,True
q2_3390,q2,What is the execution phase of E-UTRAN to UTRAN Iu mode inter-RAT handover?,What is the execution phase of E-UTRAN to UTRAN Iu mode inter-RAT handover? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network,0.16666666666666666,0.2,0.033333333333333354,True
q3_1518,q3,"Figure 5.4.3-1: IMS session setup, resource reservation on both sides","Figure 5.4.3-1: IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.037037037037037035,0.06666666666666667,0.02962962962962963,True
q2_3399,q2,What is the execution phase of the GERAN A/Gb to E-UTRAN inter-RAT handover process?,What is the execution phase of the GERAN A/Gb to E-UTRAN inter-RAT handover process? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.1,0.125,0.024999999999999994,True
q2_3293,q2,What is the functional model for signalling in the control plane using EPS?,What is the functional model for signalling in the control plane using EPS? Evolved Packet System LTE system EPC,0.1,0.125,0.024999999999999994,True
q2_2543,q2,What is the functional model for signalling in the control plane using EPS?,What is the functional model for signalling in the control plane using EPS? Evolved Packet System LTE system EPC,0.1,0.125,0.024999999999999994,True
q1_3403,q1,UE requested PDN connectivity,UE requested PDN connectivity User Equipment mobile terminal device Packet Data Network PDN connection packet data,0.14285714285714285,0.16666666666666666,0.023809523809523808,True
q3_2755,q3,"For IMS sessions established by UEs using CS media, the MSC Server enhanced for ICS shall perform the necessary interworking between the I2 reference point and CS signalling (e.g.","For IMS sessions established by UEs using CS media, the MSC Server enhanced for ICS shall perform the necessary interworking between the I2 reference point and CS signalling (e.g. User Equipment mobile terminal device IP Multimedia Subsystem SIP multimedia service",0.14285714285714285,0.16666666666666666,0.023809523809523808,True
q2_3081,q2,What is the message request from UE in the context of MSGin5G?,What is the message request from UE in the context of MSGin5G? User Equipment mobile terminal device,0.125,0.14285714285714285,0.01785714285714285,True
q2_2168,q2,What is the process for modifying an MBMS bearer?,What is the process for modifying an MBMS bearer? Multimedia Broadcast Multicast Service broadcast service multicast service,0.125,0.14285714285714285,0.01785714285714285,True
q3_2904,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.125,0.14285714285714285,0.01785714285714285,True
q1_3699,q1,PDU Session Modification,PDU Session Modification Protocol Data Unit PDU session data unit,0.125,0.14285714285714285,0.01785714285714285,True
q3_1427,q3,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing.,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing. User Equipment mobile terminal device,0.1111111111111111,0.125,0.013888888888888895,True
q2_1518,q2,What is the process for IMS session setup and resource reservation on both sides?,What is the process for IMS session setup and resource reservation on both sides? IP Multimedia Subsystem SIP multimedia service,0.011764705882352941,0.024390243902439025,0.012625538020086084,True
q3_3389,q3,"Figure 5.5.2.1.2-1: E-UTRAN to UTRAN Iu mode Inter RAT HO, preparation phase","Figure 5.5.2.1.2-1: E-UTRAN to UTRAN Iu mode Inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network",0.058823529411764705,0.07142857142857142,0.01260504201680672,True
q2_3499,q2,What is the model for Test Mode Control and UE Test Loop Mode E on the UE side when the UE is in what state?,What is the model for Test Mode Control and UE Test Loop Mode E on the UE side when the UE is in what state? User Equipment mobile terminal device,0.05263157894736842,0.0625,0.009868421052631582,True
q3_1428,q3,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing.,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing. User Equipment mobile terminal device,0.09090909090909091,0.1,0.009090909090909094,True
q1_213,q1,Handover from UTRAN to E-UTRAN,Handover from UTRAN to E-UTRAN Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network,0.0625,0.07142857142857142,0.008928571428571425,True
q2_456,q2,What is the process or scenario described when the AMF re-allocation occurs?,What is the process or scenario described when the AMF re-allocation occurs? Access and Mobility Management Function 5G core registration,0.05,0.058823529411764705,0.008823529411764702,True
q1_3707,q1,PDU session establishment,PDU session establishment Protocol Data Unit PDU session data unit,0.058823529411764705,0.06666666666666667,0.00784313725490196,True
q3_993,q3,This procedure is used by the NWDAF service consumer (may be an NF e.g.,This procedure is used by the NWDAF service consumer (may be an NF e.g. Network Data Analytics Function analytics 5G core,0.04,0.047619047619047616,0.007619047619047616,True
q1_3392,q1,"UTRAN Iu mode to E-UTRAN Inter RAT HO, preparation phase","UTRAN Iu mode to E-UTRAN Inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Universal Terrestrial Radio Access Network 3G radio access network",0.08333333333333333,0.09090909090909091,0.007575757575757583,True
q1_1518,q1,"IMS session setup, resource reservation on both sides","IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.022727272727272728,0.030303030303030304,0.007575757575757576,True
q3_3395,q3,"Figure 5.5.2.3.2-1: E-UTRAN to GERAN A/Gb Inter RAT HO, preparation phase","Figure 5.5.2.3.2-1: E-UTRAN to GERAN A/Gb Inter RAT HO, preparation phase Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB",0.034482758620689655,0.041666666666666664,0.00718390804597701,True
q1_3196,q1,"Interaction between CP and UP function with PDN connection modification, Group","Interaction between CP and UP function with PDN connection modification, Group Packet Data Network PDN connection packet data",0.07692307692307693,0.08333333333333333,0.006410256410256401,True
q1_2083,q1,Removal of one access from the PDN connection,Removal of one access from the PDN connection Packet Data Network PDN connection packet data,0.07692307692307693,0.08333333333333333,0.006410256410256401,True
q1_1509,q1,"IMS session setup, resource reservation on both sides","IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.041666666666666664,0.047619047619047616,0.005952380952380952,True
q1_1511,q1,"IMS session setup, resource reservation on both sides","IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.041666666666666664,0.047619047619047616,0.005952380952380952,True
q1_1510,q1,"IMS session setup, resource reservation on both sides","IMS session setup, resource reservation on both sides IP Multimedia Subsystem SIP multimedia service",0.041666666666666664,0.047619047619047616,0.005952380952380952,True
